Year,Gebietseinheit,sex,AGS,GeoCode,Value
2007,Emsland,,454,K0454,15526.0
2007,Emsland,maennlich,454,K0454,9250.0
2007,Emsland,weiblich,454,K0454,6276.0
2008,Emsland,,454,K0454,16357.0
2008,Emsland,maennlich,454,K0454,9730.0
2008,Emsland,weiblich,454,K0454,6627.0
2009,Emsland,,454,K0454,16744.0
2009,Emsland,maennlich,454,K0454,9811.0
2009,Emsland,weiblich,454,K0454,6933.0
2010,Emsland,,454,K0454,17640.0
2010,Emsland,maennlich,454,K0454,10508.0
2010,Emsland,weiblich,454,K0454,7132.0
2011,Emsland,,454,K0454,19224.0
2011,Emsland,maennlich,454,K0454,11584.0
2011,Emsland,weiblich,454,K0454,7640.0
2012,Emsland,,454,K0454,21112.0
2012,Emsland,maennlich,454,K0454,12906.0
2012,Emsland,weiblich,454,K0454,8206.0
2013,Emsland,,454,K0454,22649.0
2013,Emsland,maennlich,454,K0454,13783.0
2013,Emsland,weiblich,454,K0454,8866.0
2014,Emsland,,454,K0454,25259.0
2014,Emsland,maennlich,454,K0454,15391.0
2014,Emsland,weiblich,454,K0454,9868.0
2015,Emsland,,454,K0454,30225.0
2015,Emsland,maennlich,454,K0454,18574.0
2015,Emsland,weiblich,454,K0454,11651.0
2016,Emsland,,454,K0454,34110.0
2016,Emsland,maennlich,454,K0454,20840.0
2016,Emsland,weiblich,454,K0454,13270.0
2017,Emsland,,454,K0454,36430.0
2017,Emsland,maennlich,454,K0454,22210.0
2017,Emsland,weiblich,454,K0454,14220.0
2018,Emsland,,454,K0454,38825.0
2018,Emsland,maennlich,454,K0454,23650.0
2018,Emsland,weiblich,454,K0454,15180.0
1978,Friesland,,455,K0455,1326.0
1978,Friesland,maennlich,455,K0455,646.0
1978,Friesland,weiblich,455,K0455,680.0
1979,Friesland,,455,K0455,1475.0
1979,Friesland,maennlich,455,K0455,774.0
1979,Friesland,weiblich,455,K0455,701.0
1980,Friesland,,455,K0455,1722.0
1980,Friesland,maennlich,455,K0455,944.0
1980,Friesland,weiblich,455,K0455,778.0
1981,Friesland,,455,K0455,1644.0
1981,Friesland,maennlich,455,K0455,940.0
1981,Friesland,weiblich,455,K0455,704.0
1982,Friesland,,455,K0455,1637.0
1982,Friesland,maennlich,455,K0455,981.0
1982,Friesland,weiblich,455,K0455,656.0
1983,Friesland,,455,K0455,1512.0
1983,Friesland,maennlich,455,K0455,878.0
1983,Friesland,weiblich,455,K0455,634.0
1984,Friesland,,455,K0455,1600.0
1984,Friesland,maennlich,455,K0455,937.0
1984,Friesland,weiblich,455,K0455,663.0
1985,Friesland,,455,K0455,1586.0
1985,Friesland,maennlich,455,K0455,873.0
1985,Friesland,weiblich,455,K0455,713.0
1986,Friesland,,455,K0455,1820.0
1986,Friesland,maennlich,455,K0455,1033.0
1986,Friesland,weiblich,455,K0455,787.0
1987,Friesland,,455,K0455,1832.0
1987,Friesland,maennlich,455,K0455,1014.0
1987,Friesland,weiblich,455,K0455,818.0
1990,Friesland,,455,K0455,2174.0
1990,Friesland,maennlich,455,K0455,1175.0
1990,Friesland,weiblich,455,K0455,999.0
1991,Friesland,,455,K0455,2328.0
1991,Friesland,maennlich,455,K0455,1287.0
1991,Friesland,weiblich,455,K0455,1041.0
1992,Friesland,,455,K0455,2714.0
1992,Friesland,maennlich,455,K0455,1518.0
1992,Friesland,weiblich,455,K0455,1196.0
1993,Friesland,,455,K0455,3053.0
1993,Friesland,maennlich,455,K0455,1679.0
1993,Friesland,weiblich,455,K0455,1374.0
1994,Friesland,,455,K0455,3136.0
1994,Friesland,maennlich,455,K0455,1701.0
1994,Friesland,weiblich,455,K0455,1435.0
1995,Friesland,,455,K0455,3277.0
1995,Friesland,maennlich,455,K0455,1785.0
1995,Friesland,weiblich,455,K0455,1492.0
1996,Friesland,,455,K0455,3310.0
1996,Friesland,maennlich,455,K0455,1786.0
1996,Friesland,weiblich,455,K0455,1524.0
1997,Friesland,,455,K0455,3327.0
1997,Friesland,maennlich,455,K0455,1786.0
1997,Friesland,weiblich,455,K0455,1541.0
1998,Friesland,,455,K0455,3254.0
1998,Friesland,maennlich,455,K0455,1745.0
1998,Friesland,weiblich,455,K0455,1509.0
1999,Friesland,,455,K0455,3140.0
1999,Friesland,maennlich,455,K0455,1683.0
1999,Friesland,weiblich,455,K0455,1457.0
2000,Friesland,,455,K0455,3054.0
2000,Friesland,maennlich,455,K0455,1596.0
2000,Friesland,weiblich,455,K0455,1458.0
2001,Friesland,,455,K0455,2954.0
2001,Friesland,maennlich,455,K0455,1532.0
2001,Friesland,weiblich,455,K0455,1422.0
2002,Friesland,,455,K0455,2884.0
2002,Friesland,maennlich,455,K0455,1469.0
2002,Friesland,weiblich,455,K0455,1415.0
2003,Friesland,,455,K0455,2847.0
2003,Friesland,maennlich,455,K0455,1439.0
2003,Friesland,weiblich,455,K0455,1408.0
2004,Friesland,,455,K0455,2774.0
2004,Friesland,maennlich,455,K0455,1375.0
2004,Friesland,weiblich,455,K0455,1399.0
2005,Friesland,,455,K0455,2756.0
2005,Friesland,maennlich,455,K0455,1368.0
2005,Friesland,weiblich,455,K0455,1388.0
2006,Friesland,,455,K0455,2750.0
2006,Friesland,maennlich,455,K0455,1378.0
2006,Friesland,weiblich,455,K0455,1372.0
2007,Friesland,,455,K0455,2732.0
2007,Friesland,maennlich,455,K0455,1352.0
2007,Friesland,weiblich,455,K0455,1380.0
2008,Friesland,,455,K0455,2655.0
2008,Friesland,maennlich,455,K0455,1297.0
2008,Friesland,weiblich,455,K0455,1358.0
2009,Friesland,,455,K0455,2682.0
2009,Friesland,maennlich,455,K0455,1292.0
2009,Friesland,weiblich,455,K0455,1390.0
2010,Friesland,,455,K0455,2609.0
2010,Friesland,maennlich,455,K0455,1286.0
2010,Friesland,weiblich,455,K0455,1323.0
2011,Friesland,,455,K0455,2735.0
2011,Friesland,maennlich,455,K0455,1374.0
2011,Friesland,weiblich,455,K0455,1361.0
2012,Friesland,,455,K0455,2687.0
2012,Friesland,maennlich,455,K0455,1313.0
2012,Friesland,weiblich,455,K0455,1374.0
2013,Friesland,,455,K0455,2817.0
2013,Friesland,maennlich,455,K0455,1395.0
2013,Friesland,weiblich,455,K0455,1422.0
2014,Friesland,,455,K0455,3078.0
2014,Friesland,maennlich,455,K0455,1567.0
2014,Friesland,weiblich,455,K0455,1511.0
2015,Friesland,,455,K0455,3977.0
2015,Friesland,maennlich,455,K0455,2078.0
2015,Friesland,weiblich,455,K0455,1899.0
2016,Friesland,,455,K0455,4745.0
2016,Friesland,maennlich,455,K0455,2505.0
2016,Friesland,weiblich,455,K0455,2240.0
2017,Friesland,,455,K0455,4770.0
2017,Friesland,maennlich,455,K0455,2540.0
2017,Friesland,weiblich,455,K0455,2230.0
2018,Friesland,,455,K0455,4830.0
2018,Friesland,maennlich,455,K0455,2580.0
2018,Friesland,weiblich,455,K0455,2250.0
1978,Grafschaft Bentheim,,456,K0456,7424.0
1978,Grafschaft Bentheim,maennlich,456,K0456,4190.0
1978,Grafschaft Bentheim,weiblich,456,K0456,3234.0
1979,Grafschaft Bentheim,,456,K0456,7315.0
1979,Grafschaft Bentheim,maennlich,456,K0456,4113.0
1979,Grafschaft Bentheim,weiblich,456,K0456,3202.0
1980,Grafschaft Bentheim,,456,K0456,7607.0
1980,Grafschaft Bentheim,maennlich,456,K0456,4294.0
1980,Grafschaft Bentheim,weiblich,456,K0456,3313.0
1981,Grafschaft Bentheim,,456,K0456,7769.0
1981,Grafschaft Bentheim,maennlich,456,K0456,4376.0
1981,Grafschaft Bentheim,weiblich,456,K0456,3393.0
1982,Grafschaft Bentheim,,456,K0456,7792.0
1982,Grafschaft Bentheim,maennlich,456,K0456,4381.0
1982,Grafschaft Bentheim,weiblich,456,K0456,3411.0
1983,Grafschaft Bentheim,,456,K0456,7616.0
1983,Grafschaft Bentheim,maennlich,456,K0456,4284.0
1983,Grafschaft Bentheim,weiblich,456,K0456,3332.0
1984,Grafschaft Bentheim,,456,K0456,7235.0
1984,Grafschaft Bentheim,maennlich,456,K0456,4090.0
1984,Grafschaft Bentheim,weiblich,456,K0456,3145.0
1985,Grafschaft Bentheim,,456,K0456,7178.0
1985,Grafschaft Bentheim,maennlich,456,K0456,4071.0
1985,Grafschaft Bentheim,weiblich,456,K0456,3107.0
1986,Grafschaft Bentheim,,456,K0456,7291.0
1986,Grafschaft Bentheim,maennlich,456,K0456,4127.0
1986,Grafschaft Bentheim,weiblich,456,K0456,3164.0
1987,Grafschaft Bentheim,,456,K0456,7286.0
1987,Grafschaft Bentheim,maennlich,456,K0456,4094.0
1987,Grafschaft Bentheim,weiblich,456,K0456,3192.0
1990,Grafschaft Bentheim,,456,K0456,7843.0
1990,Grafschaft Bentheim,maennlich,456,K0456,4393.0
1990,Grafschaft Bentheim,weiblich,456,K0456,3450.0
1991,Grafschaft Bentheim,,456,K0456,8163.0
1991,Grafschaft Bentheim,maennlich,456,K0456,4585.0
1991,Grafschaft Bentheim,weiblich,456,K0456,3578.0
1992,Grafschaft Bentheim,,456,K0456,8900.0
1992,Grafschaft Bentheim,maennlich,456,K0456,5015.0
1992,Grafschaft Bentheim,weiblich,456,K0456,3885.0
1993,Grafschaft Bentheim,,456,K0456,8884.0
1993,Grafschaft Bentheim,maennlich,456,K0456,4938.0
1993,Grafschaft Bentheim,weiblich,456,K0456,3946.0
1994,Grafschaft Bentheim,,456,K0456,8934.0
1994,Grafschaft Bentheim,maennlich,456,K0456,4963.0
1994,Grafschaft Bentheim,weiblich,456,K0456,3971.0
1995,Grafschaft Bentheim,,456,K0456,9051.0
1995,Grafschaft Bentheim,maennlich,456,K0456,5018.0
1995,Grafschaft Bentheim,weiblich,456,K0456,4033.0
1996,Grafschaft Bentheim,,456,K0456,9119.0
1996,Grafschaft Bentheim,maennlich,456,K0456,5025.0
1996,Grafschaft Bentheim,weiblich,456,K0456,4094.0
1997,Grafschaft Bentheim,,456,K0456,9134.0
1997,Grafschaft Bentheim,maennlich,456,K0456,5071.0
1997,Grafschaft Bentheim,weiblich,456,K0456,4063.0
1998,Grafschaft Bentheim,,456,K0456,9032.0
1998,Grafschaft Bentheim,maennlich,456,K0456,4972.0
1998,Grafschaft Bentheim,weiblich,456,K0456,4060.0
1999,Grafschaft Bentheim,,456,K0456,9372.0
1999,Grafschaft Bentheim,maennlich,456,K0456,5160.0
1999,Grafschaft Bentheim,weiblich,456,K0456,4212.0
2000,Grafschaft Bentheim,,456,K0456,9302.0
2000,Grafschaft Bentheim,maennlich,456,K0456,5079.0
2000,Grafschaft Bentheim,weiblich,456,K0456,4223.0
2001,Grafschaft Bentheim,,456,K0456,9977.0
2001,Grafschaft Bentheim,maennlich,456,K0456,5435.0
2001,Grafschaft Bentheim,weiblich,456,K0456,4542.0
2002,Grafschaft Bentheim,,456,K0456,10940.0
2002,Grafschaft Bentheim,maennlich,456,K0456,5954.0
2002,Grafschaft Bentheim,weiblich,456,K0456,4986.0
2003,Grafschaft Bentheim,,456,K0456,11780.0
2003,Grafschaft Bentheim,maennlich,456,K0456,6389.0
2003,Grafschaft Bentheim,weiblich,456,K0456,5391.0
2004,Grafschaft Bentheim,,456,K0456,12538.0
2004,Grafschaft Bentheim,maennlich,456,K0456,6790.0
2004,Grafschaft Bentheim,weiblich,456,K0456,5748.0
2005,Grafschaft Bentheim,,456,K0456,13305.0
2005,Grafschaft Bentheim,maennlich,456,K0456,7164.0
2005,Grafschaft Bentheim,weiblich,456,K0456,6141.0
2006,Grafschaft Bentheim,,456,K0456,14052.0
2006,Grafschaft Bentheim,maennlich,456,K0456,7598.0
2006,Grafschaft Bentheim,weiblich,456,K0456,6454.0
2007,Grafschaft Bentheim,,456,K0456,14593.0
2007,Grafschaft Bentheim,maennlich,456,K0456,7922.0
2007,Grafschaft Bentheim,weiblich,456,K0456,6671.0
2008,Grafschaft Bentheim,,456,K0456,15398.0
2008,Grafschaft Bentheim,maennlich,456,K0456,8316.0
2008,Grafschaft Bentheim,weiblich,456,K0456,7082.0
2009,Grafschaft Bentheim,,456,K0456,15678.0
2009,Grafschaft Bentheim,maennlich,456,K0456,8490.0
2009,Grafschaft Bentheim,weiblich,456,K0456,7188.0
2010,Grafschaft Bentheim,,456,K0456,15786.0
2010,Grafschaft Bentheim,maennlich,456,K0456,8488.0
2010,Grafschaft Bentheim,weiblich,456,K0456,7298.0
2011,Grafschaft Bentheim,,456,K0456,16218.0
2011,Grafschaft Bentheim,maennlich,456,K0456,8707.0
2011,Grafschaft Bentheim,weiblich,456,K0456,7511.0
2012,Grafschaft Bentheim,,456,K0456,16768.0
2012,Grafschaft Bentheim,maennlich,456,K0456,8977.0
2012,Grafschaft Bentheim,weiblich,456,K0456,7791.0
2013,Grafschaft Bentheim,,456,K0456,17303.0
2013,Grafschaft Bentheim,maennlich,456,K0456,9326.0
2013,Grafschaft Bentheim,weiblich,456,K0456,7977.0
2014,Grafschaft Bentheim,,456,K0456,18091.0
2014,Grafschaft Bentheim,maennlich,456,K0456,9748.0
2014,Grafschaft Bentheim,weiblich,456,K0456,8343.0
2015,Grafschaft Bentheim,,456,K0456,19829.0
2015,Grafschaft Bentheim,maennlich,456,K0456,10799.0
2015,Grafschaft Bentheim,weiblich,456,K0456,9030.0
2016,Grafschaft Bentheim,,456,K0456,21015.0
2016,Grafschaft Bentheim,maennlich,456,K0456,11615.0
2016,Grafschaft Bentheim,weiblich,456,K0456,9405.0
2017,Grafschaft Bentheim,,456,K0456,21140.0
2017,Grafschaft Bentheim,maennlich,456,K0456,11640.0
2017,Grafschaft Bentheim,weiblich,456,K0456,9500.0
2018,Grafschaft Bentheim,,456,K0456,21550.0
2018,Grafschaft Bentheim,maennlich,456,K0456,11820.0
2018,Grafschaft Bentheim,weiblich,456,K0456,9725.0
1978,Leer,,457,K0457,1582.0
1978,Leer,maennlich,457,K0457,877.0
1978,Leer,weiblich,457,K0457,705.0
1979,Leer,,457,K0457,1627.0
1979,Leer,maennlich,457,K0457,893.0
1979,Leer,weiblich,457,K0457,734.0
1980,Leer,,457,K0457,1699.0
1980,Leer,maennlich,457,K0457,960.0
1980,Leer,weiblich,457,K0457,739.0
1981,Leer,,457,K0457,1824.0
1981,Leer,maennlich,457,K0457,1040.0
1981,Leer,weiblich,457,K0457,784.0
1982,Leer,,457,K0457,1828.0
1982,Leer,maennlich,457,K0457,1041.0
1982,Leer,weiblich,457,K0457,787.0
1983,Leer,,457,K0457,1828.0
1983,Leer,maennlich,457,K0457,1026.0
1983,Leer,weiblich,457,K0457,802.0
1984,Leer,,457,K0457,1803.0
1984,Leer,maennlich,457,K0457,996.0
1984,Leer,weiblich,457,K0457,807.0
1985,Leer,,457,K0457,1928.0
1985,Leer,maennlich,457,K0457,1102.0
1985,Leer,weiblich,457,K0457,826.0
1986,Leer,,457,K0457,2310.0
1986,Leer,maennlich,457,K0457,1332.0
1986,Leer,weiblich,457,K0457,978.0
1987,Leer,,457,K0457,2368.0
1987,Leer,maennlich,457,K0457,1346.0
1987,Leer,weiblich,457,K0457,1022.0
1990,Leer,,457,K0457,2679.0
1990,Leer,maennlich,457,K0457,1486.0
1990,Leer,weiblich,457,K0457,1193.0
1991,Leer,,457,K0457,3140.0
1991,Leer,maennlich,457,K0457,1754.0
1991,Leer,weiblich,457,K0457,1386.0
1992,Leer,,457,K0457,3923.0
1992,Leer,maennlich,457,K0457,2229.0
1992,Leer,weiblich,457,K0457,1694.0
1993,Leer,,457,K0457,4033.0
1993,Leer,maennlich,457,K0457,2251.0
1993,Leer,weiblich,457,K0457,1782.0
1994,Leer,,457,K0457,4279.0
1994,Leer,maennlich,457,K0457,2351.0
1994,Leer,weiblich,457,K0457,1928.0
1995,Leer,,457,K0457,4873.0
1995,Leer,maennlich,457,K0457,2709.0
1995,Leer,weiblich,457,K0457,2164.0
1996,Leer,,457,K0457,5197.0
1996,Leer,maennlich,457,K0457,2874.0
1996,Leer,weiblich,457,K0457,2323.0
1997,Leer,,457,K0457,5142.0
1997,Leer,maennlich,457,K0457,2816.0
1997,Leer,weiblich,457,K0457,2326.0
1998,Leer,,457,K0457,5430.0
1998,Leer,maennlich,457,K0457,2993.0
1998,Leer,weiblich,457,K0457,2437.0
1999,Leer,,457,K0457,5603.0
1999,Leer,maennlich,457,K0457,3052.0
1999,Leer,weiblich,457,K0457,2551.0
2000,Leer,,457,K0457,5846.0
2000,Leer,maennlich,457,K0457,3189.0
2000,Leer,weiblich,457,K0457,2657.0
2001,Leer,,457,K0457,6151.0
2001,Leer,maennlich,457,K0457,3353.0
2001,Leer,weiblich,457,K0457,2798.0
2002,Leer,,457,K0457,6249.0
2002,Leer,maennlich,457,K0457,3404.0
2002,Leer,weiblich,457,K0457,2845.0
2003,Leer,,457,K0457,6390.0
2003,Leer,maennlich,457,K0457,3417.0
2003,Leer,weiblich,457,K0457,2973.0
2004,Leer,,457,K0457,6031.0
2004,Leer,maennlich,457,K0457,3161.0
2004,Leer,weiblich,457,K0457,2870.0
2005,Leer,,457,K0457,6519.0
2005,Leer,maennlich,457,K0457,3459.0
2005,Leer,weiblich,457,K0457,3060.0
2006,Leer,,457,K0457,6700.0
2006,Leer,maennlich,457,K0457,3550.0
2006,Leer,weiblich,457,K0457,3150.0
2007,Leer,,457,K0457,7060.0
2007,Leer,maennlich,457,K0457,3785.0
2007,Leer,weiblich,457,K0457,3275.0
2008,Leer,,457,K0457,7139.0
2008,Leer,maennlich,457,K0457,3816.0
2008,Leer,weiblich,457,K0457,3323.0
2009,Leer,,457,K0457,6974.0
2009,Leer,maennlich,457,K0457,3626.0
2009,Leer,weiblich,457,K0457,3348.0
2010,Leer,,457,K0457,7130.0
2010,Leer,maennlich,457,K0457,3715.0
2010,Leer,weiblich,457,K0457,3415.0
2011,Leer,,457,K0457,7472.0
2011,Leer,maennlich,457,K0457,3921.0
2011,Leer,weiblich,457,K0457,3551.0
2012,Leer,,457,K0457,7867.0
2012,Leer,maennlich,457,K0457,4202.0
2012,Leer,weiblich,457,K0457,3665.0
2013,Leer,,457,K0457,8388.0
2013,Leer,maennlich,457,K0457,4500.0
2013,Leer,weiblich,457,K0457,3888.0
2014,Leer,,457,K0457,9314.0
2014,Leer,maennlich,457,K0457,5059.0
2014,Leer,weiblich,457,K0457,4255.0
2015,Leer,,457,K0457,10851.0
2015,Leer,maennlich,457,K0457,6087.0
2015,Leer,weiblich,457,K0457,4764.0
2016,Leer,,457,K0457,12320.0
2016,Leer,maennlich,457,K0457,6965.0
2016,Leer,weiblich,457,K0457,5355.0
2017,Leer,,457,K0457,12705.0
2017,Leer,maennlich,457,K0457,7195.0
2017,Leer,weiblich,457,K0457,5510.0
2018,Leer,,457,K0457,13610.0
2018,Leer,maennlich,457,K0457,7785.0
2018,Leer,weiblich,457,K0457,5820.0
1978,Oldenburg,,458,K0458,1075.0
1978,Oldenburg,maennlich,458,K0458,621.0
1978,Oldenburg,weiblich,458,K0458,454.0
1979,Oldenburg,,458,K0458,1139.0
1979,Oldenburg,maennlich,458,K0458,666.0
1979,Oldenburg,weiblich,458,K0458,473.0
1980,Oldenburg,,458,K0458,1329.0
1980,Oldenburg,maennlich,458,K0458,774.0
1980,Oldenburg,weiblich,458,K0458,555.0
1981,Oldenburg,,458,K0458,1451.0
1981,Oldenburg,maennlich,458,K0458,847.0
1981,Oldenburg,weiblich,458,K0458,604.0
1982,Oldenburg,,458,K0458,1437.0
1982,Oldenburg,maennlich,458,K0458,805.0
1982,Oldenburg,weiblich,458,K0458,632.0
1983,Oldenburg,,458,K0458,1433.0
1983,Oldenburg,maennlich,458,K0458,775.0
1983,Oldenburg,weiblich,458,K0458,658.0
1984,Oldenburg,,458,K0458,1453.0
1984,Oldenburg,maennlich,458,K0458,793.0
1984,Oldenburg,weiblich,458,K0458,660.0
1985,Oldenburg,,458,K0458,1682.0
1985,Oldenburg,maennlich,458,K0458,958.0
1985,Oldenburg,weiblich,458,K0458,724.0
1986,Oldenburg,,458,K0458,1837.0
1986,Oldenburg,maennlich,458,K0458,1063.0
1986,Oldenburg,weiblich,458,K0458,774.0
1987,Oldenburg,,458,K0458,1828.0
1987,Oldenburg,maennlich,458,K0458,995.0
1987,Oldenburg,weiblich,458,K0458,833.0
1990,Oldenburg,,458,K0458,2204.0
1990,Oldenburg,maennlich,458,K0458,1182.0
1990,Oldenburg,weiblich,458,K0458,1022.0
1991,Oldenburg,,458,K0458,2467.0
1991,Oldenburg,maennlich,458,K0458,1337.0
1991,Oldenburg,weiblich,458,K0458,1130.0
1992,Oldenburg,,458,K0458,3071.0
1992,Oldenburg,maennlich,458,K0458,1774.0
1992,Oldenburg,weiblich,458,K0458,1297.0
1993,Oldenburg,,458,K0458,3299.0
1993,Oldenburg,maennlich,458,K0458,1813.0
1993,Oldenburg,weiblich,458,K0458,1486.0
1994,Oldenburg,,458,K0458,3527.0
1994,Oldenburg,maennlich,458,K0458,1884.0
1994,Oldenburg,weiblich,458,K0458,1643.0
1995,Oldenburg,,458,K0458,3792.0
1995,Oldenburg,maennlich,458,K0458,2017.0
1995,Oldenburg,weiblich,458,K0458,1775.0
1996,Oldenburg,,458,K0458,3818.0
1996,Oldenburg,maennlich,458,K0458,2020.0
1996,Oldenburg,weiblich,458,K0458,1798.0
1997,Oldenburg,,458,K0458,3695.0
1997,Oldenburg,maennlich,458,K0458,1929.0
1997,Oldenburg,weiblich,458,K0458,1766.0
1998,Oldenburg,,458,K0458,3700.0
1998,Oldenburg,maennlich,458,K0458,1960.0
1998,Oldenburg,weiblich,458,K0458,1740.0
1999,Oldenburg,,458,K0458,3864.0
1999,Oldenburg,maennlich,458,K0458,2028.0
1999,Oldenburg,weiblich,458,K0458,1836.0
2000,Oldenburg,,458,K0458,3906.0
2000,Oldenburg,maennlich,458,K0458,2012.0
2000,Oldenburg,weiblich,458,K0458,1894.0
2001,Oldenburg,,458,K0458,3985.0
2001,Oldenburg,maennlich,458,K0458,2052.0
2001,Oldenburg,weiblich,458,K0458,1933.0
2002,Oldenburg,,458,K0458,4040.0
2002,Oldenburg,maennlich,458,K0458,2058.0
2002,Oldenburg,weiblich,458,K0458,1982.0
2003,Oldenburg,,458,K0458,4207.0
2003,Oldenburg,maennlich,458,K0458,2146.0
2003,Oldenburg,weiblich,458,K0458,2061.0
2004,Oldenburg,,458,K0458,4197.0
2004,Oldenburg,maennlich,458,K0458,2149.0
2004,Oldenburg,weiblich,458,K0458,2048.0
2005,Oldenburg,,458,K0458,4295.0
2005,Oldenburg,maennlich,458,K0458,2155.0
2005,Oldenburg,weiblich,458,K0458,2140.0
2006,Oldenburg,,458,K0458,4397.0
2006,Oldenburg,maennlich,458,K0458,2221.0
2006,Oldenburg,weiblich,458,K0458,2176.0
2007,Oldenburg,,458,K0458,4428.0
2007,Oldenburg,maennlich,458,K0458,2229.0
2007,Oldenburg,weiblich,458,K0458,2199.0
2008,Oldenburg,,458,K0458,4430.0
2008,Oldenburg,maennlich,458,K0458,2229.0
2008,Oldenburg,weiblich,458,K0458,2201.0
2009,Oldenburg,,458,K0458,4796.0
2009,Oldenburg,maennlich,458,K0458,2472.0
2009,Oldenburg,weiblich,458,K0458,2324.0
2010,Oldenburg,,458,K0458,5240.0
2010,Oldenburg,maennlich,458,K0458,2749.0
2010,Oldenburg,weiblich,458,K0458,2491.0
2011,Oldenburg,,458,K0458,5793.0
2011,Oldenburg,maennlich,458,K0458,3097.0
2011,Oldenburg,weiblich,458,K0458,2696.0
2012,Oldenburg,,458,K0458,6328.0
2012,Oldenburg,maennlich,458,K0458,3458.0
2012,Oldenburg,weiblich,458,K0458,2870.0
2013,Oldenburg,,458,K0458,7080.0
2013,Oldenburg,maennlich,458,K0458,3946.0
2013,Oldenburg,weiblich,458,K0458,3134.0
2014,Oldenburg,,458,K0458,7810.0
2014,Oldenburg,maennlich,458,K0458,4400.0
2014,Oldenburg,weiblich,458,K0458,3410.0
2015,Oldenburg,,458,K0458,9373.0
2015,Oldenburg,maennlich,458,K0458,5353.0
2015,Oldenburg,weiblich,458,K0458,4020.0
2016,Oldenburg,,458,K0458,10860.0
2016,Oldenburg,maennlich,458,K0458,6230.0
2016,Oldenburg,weiblich,458,K0458,4630.0
2017,Oldenburg,,458,K0458,11375.0
2017,Oldenburg,maennlich,458,K0458,6455.0
2017,Oldenburg,weiblich,458,K0458,4920.0
2018,Oldenburg,,458,K0458,11595.0
2018,Oldenburg,maennlich,458,K0458,6485.0
2018,Oldenburg,weiblich,458,K0458,5115.0
1978,Osnabrück,,459,K0459,7964.0
1978,Osnabrück,maennlich,459,K0459,4563.0
1978,Osnabrück,weiblich,459,K0459,3401.0
1979,Osnabrück,,459,K0459,8633.0
1979,Osnabrück,maennlich,459,K0459,5028.0
1979,Osnabrück,weiblich,459,K0459,3605.0
1980,Osnabrück,,459,K0459,9346.0
1980,Osnabrück,maennlich,459,K0459,5484.0
1980,Osnabrück,weiblich,459,K0459,3862.0
1981,Osnabrück,,459,K0459,9859.0
1981,Osnabrück,maennlich,459,K0459,5742.0
1981,Osnabrück,weiblich,459,K0459,4117.0
1982,Osnabrück,,459,K0459,9807.0
1982,Osnabrück,maennlich,459,K0459,5677.0
1982,Osnabrück,weiblich,459,K0459,4130.0
1983,Osnabrück,,459,K0459,9220.0
1983,Osnabrück,maennlich,459,K0459,5258.0
1983,Osnabrück,weiblich,459,K0459,3962.0
1984,Osnabrück,,459,K0459,8645.0
1984,Osnabrück,maennlich,459,K0459,4903.0
1984,Osnabrück,weiblich,459,K0459,3742.0
1985,Osnabrück,,459,K0459,8446.0
1985,Osnabrück,maennlich,459,K0459,4825.0
1985,Osnabrück,weiblich,459,K0459,3621.0
1986,Osnabrück,,459,K0459,8670.0
1986,Osnabrück,maennlich,459,K0459,4954.0
1986,Osnabrück,weiblich,459,K0459,3716.0
1987,Osnabrück,,459,K0459,8733.0
1987,Osnabrück,maennlich,459,K0459,4934.0
1987,Osnabrück,weiblich,459,K0459,3799.0
1990,Osnabrück,,459,K0459,10499.0
1990,Osnabrück,maennlich,459,K0459,5888.0
1990,Osnabrück,weiblich,459,K0459,4611.0
1991,Osnabrück,,459,K0459,10275.0
1991,Osnabrück,maennlich,459,K0459,5748.0
1991,Osnabrück,weiblich,459,K0459,4527.0
1992,Osnabrück,,459,K0459,13489.0
1992,Osnabrück,maennlich,459,K0459,7963.0
1992,Osnabrück,weiblich,459,K0459,5526.0
1993,Osnabrück,,459,K0459,14409.0
1993,Osnabrück,maennlich,459,K0459,8217.0
1993,Osnabrück,weiblich,459,K0459,6192.0
1994,Osnabrück,,459,K0459,14509.0
1994,Osnabrück,maennlich,459,K0459,8070.0
1994,Osnabrück,weiblich,459,K0459,6439.0
1995,Osnabrück,,459,K0459,15186.0
1995,Osnabrück,maennlich,459,K0459,8446.0
1995,Osnabrück,weiblich,459,K0459,6740.0
1996,Osnabrück,,459,K0459,16004.0
1996,Osnabrück,maennlich,459,K0459,8856.0
1996,Osnabrück,weiblich,459,K0459,7148.0
1997,Osnabrück,,459,K0459,16088.0
1997,Osnabrück,maennlich,459,K0459,8906.0
1997,Osnabrück,weiblich,459,K0459,7182.0
1998,Osnabrück,,459,K0459,15976.0
1998,Osnabrück,maennlich,459,K0459,8942.0
1998,Osnabrück,weiblich,459,K0459,7034.0
1999,Osnabrück,,459,K0459,16260.0
1999,Osnabrück,maennlich,459,K0459,9018.0
1999,Osnabrück,weiblich,459,K0459,7242.0
2000,Osnabrück,,459,K0459,16139.0
2000,Osnabrück,maennlich,459,K0459,8903.0
2000,Osnabrück,weiblich,459,K0459,7236.0
2001,Osnabrück,,459,K0459,16404.0
2001,Osnabrück,maennlich,459,K0459,9047.0
2001,Osnabrück,weiblich,459,K0459,7357.0
2002,Osnabrück,,459,K0459,16666.0
